DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-05,1400.510,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-06,1395.797,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-07,1618.812,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-08,1170.199,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-09,1557.688,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-10,1972.362,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-11,2172.294,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2017-12,3083.784,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-01,3780.562,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-02,2605.792,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-03,2912.186,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-04,2034.986,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-05,1496.775,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-06,1267.060,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-07,1009.080,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-08,1287.868,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-09,1482.012,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-10,2291.974,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-11,2560.473,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2018-12,3405.252,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-01,2961.959,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-02,2618.196,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-03,4497.511,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-04,2347.514,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-05,2256.921,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-06,1892.963,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-07,1743.802,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-08,1653.388,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-09,2693.030,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-10,3425.936,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-11,3403.557,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2019-12,4685.221,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-01,4176.266,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-02,5908.036,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-03,4500.314,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-04,2283.814,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-05,2663.418,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-06,2052.035,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-07,2106.276,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-08,2048.968,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-09,2148.635,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-10,4322.174,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-11,3156.791,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2020-12,4385.699,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-01,3952.695,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-02,4234.951,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-03,3694.094,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-04,2944.214,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-05,3952.078,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-06,1349.340,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-07,2301.253,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-08,2200.099,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,FR,2021-09,1633.183,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-01,317.835,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-02,412.924,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-03,678.398,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-04,930.993,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-05,1015.614,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-06,1049.305,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-07,1059.671,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-08,1000.366,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-09,792.630,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-10,652.416,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-11,400.854,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2017-12,295.274,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-01,324.326,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-02,492.002,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-03,745.362,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-04,939.371,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-05,1060.619,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-06,1169.154,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-07,1265.102,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-08,1169.013,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-09,999.323,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-10,683.180,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-11,407.042,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2018-12,396.984,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-01,423.906,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-02,740.267,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-03,1012.242,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-04,984.618,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-05,1207.080,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-06,1289.797,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-07,1336.221,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-08,1332.485,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-09,1144.590,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-10,752.317,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-11,388.059,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2019-12,432.809,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-01,524.905,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-02,781.089,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-03,1098.528,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-04,1348.232,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-05,1632.945,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-06,1557.021,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-07,1744.124,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-08,1555.614,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-09,1271.457,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-10,807.473,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-11,697.500,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2020-12,370.651,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-01,453.861,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-02,629.206,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-03,1325.948,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-04,1462.142,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-05,1525.050,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-06,2090.692,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-07,1747.279,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-08,1750.020,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA400,GWH,FR,2021-09,1465.177,e
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-01,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-02,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-03,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-04,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-05,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-06,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-07,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-08,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-09,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-10,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-11,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2020-12,5.331,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA500_5160,GWH,FR,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,X9900,GWH,FR,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-01,3.200,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-02,2.500,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-03,3.948,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-04,1.731,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-05,0.335,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,C0000,GWH,GE,2019-06,0.000,
